application_date,branch_id,client_id,age,monthly_income,requested_amount,loan_term_months,existing_debt,employment_type,months_in_job,prior_late_payments,payment_history_score,debt_to_income,manual_review,approved,days_past_due_6m,default_30d,collection_calls_6m,restructured_after_default,legal_collection_status,p_mora_sin_intervencion
2025-08-15,Santo Domingo,C302493,40,33500.0,199000.0,24,120300.0,formal,26.0,0,78.0,0.299,0,1,0.0,0.0,0.0,0.0,ninguna,0.081
2025-08-15,San Cristóbal,C109494,25,41200.0,174000.0,24,32400.0,formal,37.0,0,71.0,0.066,0,1,20.0,0.0,3.0,0.0,ninguna,0.0824
2025-08-15,Baní,C305599,32,25000.0,66000.0,24,85600.0,independiente,45.0,0,,0.285,0,1,6.0,0.0,0.0,0.0,ninguna,0.2074
2025-08-15,Azua,C318393,35,17800.0,34000.0,24,104100.0,formal,85.0,2,47.0,0.487,1,1,14.0,0.0,2.0,0.0,ninguna,0.3388
2025-08-15,Azua,C104969,47,63500.0,314000.0,12,315000.0,independiente,25.0,0,82.0,0.413,0,1,0.0,0.0,0.0,0.0,ninguna,0.1159
2025-08-15,San Cristóbal,C114533,69,45900.0,185000.0,24,98300.0,independiente,22.0,0,78.0,0.178,0,1,25.0,0.0,2.0,0.0,ninguna,0.094
2025-08-15,Santo Domingo,C303570,45,34000.0,170000.0,12,121400.0,informal,,2,45.0,0.298,1,1,0.0,0.0,1.0,0.0,ninguna,0.464
2025-08-15,San Cristóbal,C319432,45,37800.0,103000.0,24,166100.0,independiente,50.0,0,79.0,0.366,0,1,0.0,0.0,0.0,0.0,ninguna,0.0497
2025-08-15,Baní,C307954,37,16700.0,146000.0,18,120000.0,informal,,4,,0.599,1,1,38.0,1.0,4.0,1.0,prejudicial,0.649
2025-08-15,Santo Domingo,C317366,28,73800.0,194000.0,24,84900.0,formal,,0,,0.096,0,1,30.0,0.0,1.0,0.0,ninguna,0.2448
2025-08-15,Santo Domingo,C108321,42,44400.0,91000.0,18,244100.0,formal,32.0,1,,0.458,1,1,0.0,0.0,0.0,0.0,ninguna,0.1888
2025-08-15,Santo Domingo,C314766,41,26100.0,52000.0,12,93000.0,formal,34.0,0,92.0,0.297,0,1,0.0,0.0,0.0,0.0,ninguna,0.0302
2025-08-15,Baní,C118394,60,39700.0,207000.0,18,234400.0,informal,,0,69.0,0.492,1,1,0.0,0.0,1.0,0.0,ninguna,0.1803
2025-08-15,Santo Domingo,C307738,42,45400.0,193000.0,24,305700.0,informal,,0,62.0,0.561,1,1,0.0,0.0,0.0,0.0,ninguna,0.2821
2025-08-15,Santo Domingo,C300029,32,27100.0,121000.0,36,103200.0,formal,20.0,0,,0.317,0,1,0.0,0.0,0.0,0.0,ninguna,0.0995
2025-08-15,Santo Domingo,C318897,26,20600.0,49000.0,24,69700.0,independiente,62.0,1,61.0,0.282,1,1,6.0,0.0,1.0,0.0,ninguna,0.1472
2025-08-15,Baní,C114032,27,35400.0,149000.0,24,243900.0,independiente,33.0,1,65.0,0.574,1,1,0.0,0.0,0.0,0.0,ninguna,0.2555
2025-08-15,Baní,C108338,27,40200.0,222000.0,48,307500.0,formal,41.0,1,,0.637,1,1,6.0,0.0,1.0,0.0,ninguna,0.3691
2025-08-15,Baní,C315362,30,29900.0,148000.0,18,151300.0,formal,23.0,0,,0.422,0,1,0.0,0.0,0.0,0.0,ninguna,0.233
2025-08-15,Santo Domingo,C310371,33,17600.0,41000.0,6,67200.0,informal,,0,71.0,0.318,0,1,0.0,0.0,1.0,0.0,ninguna,0.2024
2025-08-15,Santo Domingo,C118428,49,31700.0,212000.0,12,64500.0,formal,20.0,0,77.0,0.17,0,1,0.0,0.0,0.0,0.0,ninguna,0.0429
2025-08-15,Santo Domingo,C302188,40,39200.0,87000.0,6,136400.0,informal,,3,45.0,0.29,1,0,,,,,,0.7364
2025-08-18,San Cristóbal,C113965,40,58100.0,136000.0,24,242900.0,formal,198.0,2,61.0,0.348,1,1,0.0,0.0,0.0,0.0,ninguna,0.1457
2025-08-18,Santo Domingo,C110955,61,42100.0,102000.0,12,179400.0,informal,,2,60.0,0.355,1,1,0.0,0.0,0.0,0.0,ninguna,0.3341
2025-08-18,Santo Domingo,C119867,24,23100.0,56000.0,6,70600.0,pensionado,44.0,1,70.0,0.255,1,1,0.0,0.0,0.0,0.0,ninguna,0.0322
2025-08-18,San Cristóbal,C102797,41,36200.0,102000.0,12,135500.0,pensionado,184.0,1,50.0,0.312,1,1,0.0,0.0,0.0,0.0,ninguna,0.0925
2025-08-18,Baní,C108344,24,25700.0,80000.0,18,123200.0,informal,,0,52.0,0.399,0,1,37.0,1.0,4.0,0.0,prejudicial,0.4919
2025-08-18,Santo Domingo,C103032,30,36700.0,142000.0,18,8800.0,formal,91.0,0,88.0,0.02,0,1,0.0,0.0,0.0,0.0,ninguna,0.0083
2025-08-18,Azua,C110861,45,60600.0,177000.0,12,374500.0,formal,38.0,1,47.0,0.515,1,1,0.0,0.0,0.0,0.0,ninguna,0.303
2025-08-18,Baní,C303843,30,11200.0,79000.0,18,18300.0,formal,31.0,0,67.0,0.136,0,1,0.0,0.0,0.0,0.0,ninguna,0.0625
2025-08-18,Santo Domingo,C107815,24,20000.0,89000.0,12,58000.0,formal,210.0,2,50.0,0.242,1,1,22.0,0.0,2.0,0.0,ninguna,0.1249
2025-08-18,San Cristóbal,C110483,35,19100.0,93000.0,24,58900.0,formal,34.0,0,70.0,0.257,0,1,0.0,0.0,0.0,0.0,ninguna,0.1083
2025-08-18,Santo Domingo,C302102,38,32300.0,137000.0,48,52400.0,informal,,0,,0.135,0,1,0.0,0.0,1.0,0.0,ninguna,0.1595
2025-08-18,Santo Domingo,C108442,60,39600.0,93000.0,18,88200.0,informal,,2,,0.186,1,1,0.0,0.0,0.0,0.0,ninguna,0.3237
2025-08-18,Santo Domingo,C302212,22,28600.0,61000.0,18,101700.0,formal,145.0,0,78.0,0.296,0,1,0.0,0.0,1.0,0.0,ninguna,0.0315
2025-08-18,San Cristóbal,C118761,36,61500.0,287000.0,12,347700.0,pensionado,79.0,2,,0.471,1,1,0.0,0.0,1.0,0.0,ninguna,0.0666
2025-08-18,Baní,C318696,32,31400.0,65000.0,36,104100.0,independiente,64.0,2,,0.276,1,1,0.0,0.0,0.0,0.0,ninguna,0.2613
2025-08-18,San Cristóbal,C307501,22,42900.0,142000.0,6,132900.0,formal,,4,,0.258,1,1,0.0,0.0,1.0,0.0,ninguna,0.4439
2025-08-18,Santo Domingo,C103475,50,52800.0,74000.0,24,143100.0,pensionado,49.0,0,,0.226,0,1,0.0,0.0,0.0,0.0,ninguna,0.0334
2025-08-18,Santo Domingo,C114042,49,51300.0,182000.0,36,214700.0,pensionado,129.0,0,,0.349,0,1,0.0,0.0,0.0,0.0,ninguna,0.0365
2025-08-18,Santo Domingo,C307256,41,19700.0,93000.0,48,62300.0,informal,,1,,0.264,1,1,0.0,0.0,0.0,0.0,ninguna,0.1828
2025-08-18,Baní,C304321,39,46200.0,284000.0,12,210000.0,formal,94.0,2,64.0,0.379,1,1,0.0,0.0,0.0,0.0,ninguna,0.154
2025-08-18,Baní,C314542,32,36600.0,120000.0,18,160000.0,informal,,0,,0.364,0,1,0.0,0.0,0.0,0.0,ninguna,0.2074
2025-08-18,Santo Domingo,C302442,42,44700.0,262000.0,6,105900.0,formal,36.0,0,,0.197,0,1,0.0,0.0,0.0,0.0,ninguna,0.0885
2025-08-18,San Cristóbal,C304437,39,86000.0,545000.0,18,190100.0,informal,,0,,0.184,0,1,62.0,1.0,4.0,0.0,ninguna,0.1767
2025-08-18,San Cristóbal,C319897,23,36300.0,166000.0,24,144200.0,formal,34.0,0,72.0,0.331,0,1,33.0,1.0,7.0,1.0,prejudicial,0.1643
2025-08-18,San Cristóbal,C317460,31,58000.0,169000.0,12,442400.0,informal,,2,41.0,0.636,1,0,,,,,,0.5287
2025-08-18,Santo Domingo,C309010,48,19800.0,20000.0,6,123100.0,independiente,58.0,0,,0.518,1,1,0.0,0.0,0.0,0.0,ninguna,0.1129
2025-08-18,Baní,C300889,46,17000.0,90000.0,24,103500.0,informal,,1,59.0,0.507,1,1,0.0,0.0,0.0,0.0,ninguna,0.4701
2025-08-18,Azua,C112337,42,29800.0,81000.0,6,204700.0,pensionado,162.0,0,,0.572,1,1,0.0,0.0,0.0,0.0,ninguna,0.0405
2025-08-18,Santo Domingo,C317373,34,14700.0,54000.0,6,60100.0,independiente,20.0,1,,0.341,1,1,0.0,0.0,0.0,0.0,ninguna,0.1633
2025-08-18,San Cristóbal,C110750,40,28300.0,107000.0,18,236900.0,informal,,6,25.0,0.698,1,0,,,,,,0.8879
2025-08-18,San Cristóbal,C313465,46,33200.0,245000.0,24,305300.0,informal,,1,,0.766,1,0,,,,,,0.6641
2025-08-18,Santo Domingo,C306847,22,53000.0,289000.0,24,438500.0,formal,50.0,1,47.0,0.689,1,1,81.0,1.0,6.0,0.0,prejudicial,0.4385
2025-08-18,Santo Domingo,C310861,37,25200.0,106000.0,12,177500.0,informal,,1,48.0,0.587,1,1,49.0,1.0,6.0,0.0,prejudicial,0.5203
2025-08-18,Santo Domingo,C101333,47,27900.0,26000.0,12,53000.0,informal,,2,,0.158,1,1,86.0,1.0,5.0,0.0,ninguna,0.1664
2025-08-18,Santo Domingo,C303313,26,42200.0,156000.0,24,216000.0,pensionado,41.0,1,64.0,0.427,1,1,24.0,0.0,2.0,0.0,ninguna,0.1778
2025-08-18,Azua,C109017,44,31700.0,89000.0,18,105000.0,independiente,142.0,0,,0.276,0,1,0.0,0.0,1.0,0.0,ninguna,0.0962
2025-08-18,San Cristóbal,C303785,33,66100.0,246000.0,6,188800.0,informal,,1,,0.238,1,1,0.0,0.0,0.0,0.0,ninguna,0.4895
2025-08-18,Azua,C111165,41,17900.0,18000.0,24,81600.0,independiente,46.0,0,52.0,0.38,0,1,30.0,0.0,1.0,0.0,ninguna,0.3411
2025-08-18,San Cristóbal,C105386,30,94900.0,851000.0,6,95100.0,formal,28.0,0,71.0,0.084,0,0,,,,,,0.0484
2025-08-18,San Cristóbal,C309829,24,48000.0,175000.0,18,93900.0,independiente,47.0,1,,0.163,0,1,0.0,0.0,0.0,0.0,ninguna,0.0918
2025-08-18,Baní,C301985,44,70000.0,195000.0,36,301200.0,formal,61.0,1,,0.359,1,1,0.0,0.0,0.0,0.0,ninguna,0.0902
2025-08-18,Baní,C302278,30,26200.0,64000.0,36,117200.0,formal,106.0,2,,0.373,1,1,0.0,0.0,1.0,0.0,ninguna,0.0945
2025-08-18,Santo Domingo,C301138,30,12200.0,22000.0,24,54700.0,formal,73.0,0,80.0,0.374,1,0,,,,,,0.0398
2025-08-18,Santo Domingo,C307486,22,70900.0,160000.0,6,227500.0,formal,29.0,0,70.0,0.267,1,1,31.0,1.0,7.0,0.0,prejudicial,0.0797
2025-08-19,Santo Domingo,C112530,59,73900.0,203000.0,48,94900.0,independiente,54.0,0,67.0,0.107,0,1,0.0,0.0,0.0,0.0,ninguna,0.0451
2025-08-19,Azua,C307067,26,72700.0,226000.0,24,201700.0,formal,29.0,2,71.0,0.231,1,1,8.0,0.0,2.0,0.0,ninguna,0.0934
2025-08-19,San Cristóbal,C302481,31,26900.0,114000.0,24,201800.0,independiente,309.0,0,,0.625,1,1,0.0,0.0,1.0,0.0,ninguna,0.0632
2025-08-19,San Cristóbal,C302497,38,40200.0,194000.0,24,155800.0,formal,77.0,0,68.0,0.323,0,1,20.0,0.0,1.0,0.0,ninguna,0.0397
2025-08-19,Santo Domingo,C303069,34,88100.0,265000.0,12,227200.0,formal,57.0,0,,0.215,0,0,,,,,,0.0681
2025-08-19,San Cristóbal,C104504,36,72100.0,156000.0,12,336200.0,formal,21.0,2,,0.389,1,1,9.0,0.0,1.0,0.0,ninguna,0.3735
2025-08-19,Santo Domingo,C302155,30,29300.0,104000.0,12,213000.0,independiente,21.0,0,70.0,0.606,1,1,0.0,0.0,1.0,0.0,ninguna,0.0742
2025-08-19,Santo Domingo,C119034,31,20700.0,27000.0,18,90800.0,formal,101.0,3,48.0,0.366,1,1,107.0,1.0,3.0,0.0,judicial,0.2392
2025-08-19,Baní,C312902,39,30900.0,77000.0,36,124800.0,informal,,0,72.0,0.337,0,1,14.0,0.0,4.0,0.0,ninguna,0.0896
2025-08-19,Baní,C318210,31,11400.0,36000.0,12,20000.0,independiente,63.0,0,70.0,0.146,0,1,66.0,1.0,6.0,0.0,prejudicial,0.0678
2025-08-19,Santo Domingo,C100995,48,42700.0,155000.0,48,135200.0,formal,20.0,1,,0.264,1,1,0.0,0.0,0.0,0.0,ninguna,0.31
2025-08-19,Santo Domingo,C316376,36,12700.0,40000.0,18,39400.0,formal,80.0,1,60.0,0.259,1,1,0.0,0.0,0.0,0.0,ninguna,0.0983
2025-08-19,Baní,C311581,43,57700.0,280000.0,24,45400.0,formal,52.0,1,,0.066,0,1,0.0,0.0,1.0,0.0,ninguna,0.0581
2025-08-19,Baní,C113950,57,42700.0,174000.0,18,242000.0,informal,,2,,0.472,1,1,0.0,0.0,0.0,0.0,ninguna,0.4614
2025-08-19,Santo Domingo,C102847,37,47600.0,172000.0,18,223200.0,pensionado,139.0,4,,0.391,1,1,0.0,0.0,0.0,0.0,ninguna,0.346
2025-08-19,Santo Domingo,C110153,52,68300.0,242000.0,12,132400.0,informal,,0,75.0,0.162,0,1,0.0,0.0,0.0,0.0,ninguna,0.0906
2025-08-19,Baní,C106791,40,60400.0,185000.0,12,302400.0,formal,73.0,0,96.0,0.417,0,1,0.0,0.0,0.0,0.0,ninguna,0.0135
2025-08-19,San Cristóbal,C306500,36,15100.0,32000.0,24,46000.0,independiente,24.0,0,,0.254,0,1,21.0,0.0,0.0,0.0,ninguna,0.2373
2025-08-19,San Cristóbal,C303609,36,30300.0,131000.0,24,188200.0,formal,95.0,1,,0.518,1,1,0.0,0.0,0.0,0.0,ninguna,0.1717
2025-08-19,Baní,C305559,25,40600.0,236000.0,12,20000.0,independiente,45.0,0,71.0,0.041,0,1,0.0,0.0,0.0,0.0,ninguna,0.0635
2025-08-19,Azua,C104091,44,52600.0,231000.0,12,252400.0,informal,,1,54.0,0.4,1,1,0.0,0.0,0.0,0.0,ninguna,0.3681
2025-08-19,Santo Domingo,C306589,34,18100.0,34000.0,24,97300.0,informal,,0,70.0,0.448,0,1,0.0,0.0,0.0,0.0,ninguna,0.0961
2025-08-19,Baní,C109990,48,71600.0,289000.0,12,252600.0,formal,,0,89.0,0.294,0,1,0.0,0.0,0.0,0.0,ninguna,0.0232
2025-08-19,Baní,C112560,39,28800.0,43000.0,12,130700.0,formal,62.0,1,63.0,0.378,1,1,0.0,0.0,0.0,0.0,ninguna,0.0783
2025-08-19,Azua,C105950,24,69600.0,440000.0,12,426200.0,formal,44.0,0,,0.51,1,1,0.0,0.0,0.0,0.0,ninguna,0.3302
2025-08-19,Azua,C109687,24,102200.0,738000.0,18,333000.0,formal,35.0,1,59.0,0.272,1,1,11.0,0.0,3.0,0.0,ninguna,0.0825
2025-08-19,Santo Domingo,C305186,27,25900.0,73000.0,18,91300.0,formal,32.0,4,48.0,0.294,1,1,127.0,1.0,7.0,1.0,prejudicial,0.3548
2025-08-19,San Cristóbal,C315711,35,55200.0,125000.0,12,296500.0,independiente,89.0,1,59.0,0.448,1,1,29.0,0.0,0.0,0.0,ninguna,0.2078
2025-08-19,Baní,C310160,37,20700.0,40000.0,12,99300.0,formal,20.0,2,46.0,0.4,1,1,19.0,0.0,3.0,0.0,ninguna,0.3087
2025-08-19,Azua,C302158,40,25900.0,96000.0,24,93300.0,formal,82.0,2,,0.3,1,1,18.0,0.0,5.0,0.0,ninguna,0.2655
2025-08-19,Santo Domingo,C100335,30,76200.0,313000.0,24,197600.0,independiente,84.0,0,,0.216,0,1,0.0,0.0,0.0,0.0,ninguna,0.0351
2025-08-19,Azua,C312304,37,58500.0,365000.0,12,378200.0,formal,73.0,1,,0.539,1,1,54.0,1.0,9.0,1.0,prejudicial,0.4344
2025-08-19,San Cristóbal,C300966,24,21100.0,59000.0,18,92600.0,formal,62.0,1,,0.366,1,1,0.0,0.0,1.0,0.0,ninguna,0.192
2025-08-19,Santo Domingo,C305073,32,22400.0,77000.0,18,99700.0,informal,,0,,0.371,1,0,,,,,,0.2348
2025-08-19,Baní,C311172,28,21700.0,52000.0,24,185600.0,informal,,1,44.0,0.713,1,1,10.0,0.0,0.0,0.0,ninguna,0.7594
2025-08-19,Santo Domingo,C318808,32,25600.0,45000.0,36,95300.0,formal,115.0,0,76.0,0.31,0,1,0.0,0.0,0.0,0.0,ninguna,0.029
2025-08-19,Santo Domingo,C104278,39,27900.0,242000.0,6,112100.0,formal,36.0,0,68.0,0.335,0,1,0.0,0.0,0.0,0.0,ninguna,0.0663
2025-08-19,Baní,C304953,32,44400.0,112000.0,48,298500.0,independiente,25.0,0,,0.56,1,1,0.0,0.0,1.0,0.0,ninguna,0.2176
2025-08-19,Azua,C113083,65,62300.0,223000.0,12,595600.0,pensionado,303.0,2,49.0,0.797,1,1,29.0,0.0,2.0,0.0,ninguna,0.3911
2025-08-19,Santo Domingo,C319911,38,46200.0,94000.0,12,227800.0,formal,34.0,1,,0.411,1,1,0.0,0.0,0.0,0.0,ninguna,0.1082
2025-08-20,Santo Domingo,C109814,50,18000.0,66000.0,18,52000.0,independiente,48.0,0,74.0,0.241,0,1,0.0,0.0,0.0,0.0,ninguna,0.0245
2025-08-20,San Cristóbal,C115347,47,33200.0,70000.0,24,139900.0,formal,22.0,0,81.0,0.351,0,1,0.0,0.0,0.0,0.0,ninguna,0.0888
2025-08-20,San Cristóbal,C100529,61,35400.0,128000.0,18,228800.0,independiente,27.0,1,55.0,0.539,1,1,18.0,0.0,5.0,0.0,ninguna,0.3899
2025-08-20,Santo Domingo,C118182,33,40900.0,237000.0,24,101600.0,independiente,66.0,0,69.0,0.207,0,1,0.0,0.0,1.0,0.0,ninguna,0.0819
2025-08-20,San Cristóbal,C108397,49,25300.0,60000.0,12,117500.0,formal,228.0,0,66.0,0.387,0,1,16.0,0.0,0.0,0.0,ninguna,0.0689
2025-08-20,Santo Domingo,C111063,47,41900.0,124000.0,24,234000.0,formal,57.0,0,66.0,0.465,1,1,0.0,0.0,0.0,0.0,ninguna,0.1049
2025-08-20,San Cristóbal,C308831,44,48100.0,211000.0,36,244300.0,informal,,0,75.0,0.423,0,1,0.0,0.0,0.0,0.0,ninguna,0.3197
2025-08-20,Santo Domingo,C115352,40,30200.0,145000.0,6,80200.0,formal,23.0,3,,0.221,1,1,0.0,0.0,0.0,0.0,ninguna,0.351
2025-08-20,Santo Domingo,C118200,27,43800.0,126000.0,24,125700.0,formal,89.0,0,74.0,0.239,0,1,0.0,0.0,1.0,0.0,ninguna,0.0581
2025-08-20,Baní,C102027,24,33700.0,125000.0,12,104900.0,formal,58.0,0,64.0,0.259,0,1,0.0,0.0,0.0,0.0,ninguna,0.0398
2025-08-20,San Cristóbal,C108059,59,32600.0,299000.0,6,109500.0,formal,146.0,0,74.0,0.28,0,1,0.0,0.0,0.0,0.0,ninguna,0.0111
2025-08-20,Santo Domingo,C112368,32,36300.0,124000.0,24,51900.0,pensionado,417.0,0,65.0,0.119,0,1,0.0,0.0,1.0,0.0,ninguna,0.0176
2025-08-20,San Cristóbal,C109278,25,42300.0,142000.0,24,127500.0,formal,100.0,0,77.0,0.251,0,1,0.0,0.0,0.0,0.0,ninguna,0.0264
2025-08-20,Baní,C113723,41,24100.0,140000.0,6,130900.0,pensionado,116.0,1,37.0,0.453,1,1,8.0,0.0,0.0,0.0,ninguna,0.1911
2025-08-20,San Cristóbal,C113334,63,50000.0,88000.0,12,243500.0,informal,,4,44.0,0.406,1,0,,,,,,0.732
2025-08-20,San Cristóbal,C110711,38,39800.0,194000.0,12,213200.0,formal,66.0,1,62.0,0.446,1,1,0.0,0.0,0.0,0.0,ninguna,0.1492
2025-08-20,San Cristóbal,C102417,37,19600.0,76000.0,6,131200.0,formal,85.0,1,54.0,0.558,1,1,0.0,0.0,1.0,0.0,ninguna,0.1735
2025-08-20,Santo Domingo,C118253,45,45500.0,117000.0,12,75900.0,formal,21.0,0,61.0,0.139,0,1,30.0,0.0,1.0,0.0,ninguna,0.062
2025-08-20,Baní,C116967,28,65000.0,466000.0,24,153200.0,formal,48.0,0,72.0,0.196,0,1,14.0,0.0,1.0,0.0,ninguna,0.0284
2025-08-20,Santo Domingo,C108285,53,19800.0,95000.0,24,67900.0,pensionado,113.0,1,70.0,0.286,1,1,0.0,0.0,0.0,0.0,ninguna,0.0131
2025-08-20,San Cristóbal,C108194,56,102400.0,300000.0,24,241200.0,formal,66.0,2,66.0,0.196,1,1,0.0,0.0,0.0,0.0,ninguna,0.1337
2025-08-20,Santo Domingo,C118083,50,31400.0,69000.0,12,94300.0,independiente,42.0,0,,0.25,0,1,0.0,0.0,0.0,0.0,ninguna,0.0664
2025-08-20,Azua,C115589,43,18200.0,71000.0,48,4400.0,independiente,21.0,0,71.0,0.02,0,1,0.0,0.0,0.0,0.0,ninguna,0.1039
2025-08-20,Azua,C119163,53,36000.0,88000.0,12,81600.0,pensionado,,1,,0.189,0,0,,,,,,0.1088
2025-08-20,Santo Domingo,C112951,39,33600.0,173000.0,12,39100.0,informal,,1,83.0,0.097,0,1,0.0,0.0,0.0,0.0,ninguna,0.1363
2025-08-20,Azua,C115536,43,39200.0,110000.0,24,137600.0,independiente,42.0,0,67.0,0.293,0,1,0.0,0.0,0.0,0.0,ninguna,0.1614
2025-08-20,Baní,C117163,24,82400.0,282000.0,12,370800.0,formal,30.0,0,,0.375,0,1,0.0,0.0,1.0,0.0,ninguna,0.322
2025-08-20,Santo Domingo,C312934,23,62600.0,405000.0,48,81500.0,formal,44.0,1,,0.108,0,1,0.0,0.0,0.0,0.0,ninguna,0.0905
2025-08-20,Santo Domingo,C318843,31,42600.0,201000.0,18,140500.0,formal,43.0,1,,0.275,0,1,6.0,0.0,5.0,0.0,ninguna,0.0734
2025-08-20,Baní,C307653,37,51600.0,183000.0,36,262000.0,informal,,0,52.0,0.423,0,1,18.0,0.0,1.0,0.0,ninguna,0.3045
2025-08-20,San Cristóbal,C306881,43,45500.0,305000.0,18,229400.0,informal,,1,,0.42,1,1,54.0,1.0,6.0,1.0,ninguna,0.424
2025-08-20,Santo Domingo,C312934,23,60900.0,188000.0,24,198100.0,formal,44.0,1,,0.271,0,1,19.0,0.0,0.0,0.0,ninguna,0.1122
2025-08-20,Santo Domingo,C319628,29,72900.0,267000.0,24,254500.0,formal,98.0,1,,0.291,1,1,0.0,0.0,0.0,0.0,ninguna,0.0529
2025-08-20,Azua,C304530,48,24000.0,146000.0,36,99000.0,informal,,0,,0.344,0,1,12.0,0.0,0.0,0.0,ninguna,0.1464
2025-08-20,Santo Domingo,C311097,43,31300.0,155000.0,48,8100.0,informal,,1,,0.022,0,1,1.0,0.0,2.0,0.0,ninguna,0.0865
2025-08-20,Baní,C310327,42,29600.0,119000.0,36,166500.0,informal,,3,51.0,0.469,1,0,,,,,,0.5881
2025-08-20,Azua,C316498,40,13700.0,47000.0,24,106600.0,informal,,1,,0.648,1,1,0.0,0.0,0.0,0.0,ninguna,0.5104
2025-08-20,Santo Domingo,C316009,26,38900.0,33000.0,24,230300.0,formal,75.0,2,,0.493,1,1,0.0,0.0,0.0,0.0,ninguna,0.256
2025-08-20,Baní,C306650,35,35600.0,121000.0,24,240700.0,formal,21.0,0,75.0,0.563,1,0,,,,,,0.0622
2025-08-20,Santo Domingo,C319617,31,46600.0,159000.0,36,84600.0,formal,58.0,1,59.0,0.151,0,1,0.0,0.0,0.0,0.0,ninguna,0.0701
2025-08-20,Santo Domingo,C315020,30,38000.0,98000.0,24,220700.0,informal,,0,,0.484,0,1,62.0,1.0,1.0,0.0,ninguna,0.4111
2025-08-20,San Cristóbal,C313067,40,40500.0,257000.0,24,123500.0,formal,27.0,1,55.0,0.254,0,1,29.0,0.0,2.0,0.0,ninguna,0.1243
2025-08-20,San Cristóbal,C311423,24,27800.0,118000.0,6,154200.0,informal,,1,62.0,0.462,1,1,0.0,0.0,1.0,0.0,ninguna,0.4648
2025-08-20,Azua,C311634,36,20900.0,101000.0,48,101800.0,formal,102.0,0,,0.406,0,1,0.0,0.0,0.0,0.0,ninguna,0.0906
2025-08-20,Azua,C312230,23,24100.0,50000.0,18,122500.0,independiente,35.0,2,,0.424,1,1,0.0,0.0,0.0,0.0,ninguna,0.2881
2025-08-20,Azua,C300073,44,30200.0,105000.0,24,173100.0,formal,86.0,3,,0.478,1,1,0.0,0.0,0.0,0.0,ninguna,0.2392
2025-08-20,Santo Domingo,C309134,36,33600.0,60000.0,36,71100.0,independiente,48.0,2,55.0,0.176,1,1,0.0,0.0,0.0,0.0,ninguna,0.1323
2025-08-20,Azua,C312857,27,42300.0,196000.0,18,110500.0,formal,22.0,0,,0.218,0,1,0.0,0.0,0.0,0.0,ninguna,0.0739
2025-08-20,Santo Domingo,C306471,29,41400.0,103000.0,24,285400.0,independiente,43.0,0,58.0,0.574,1,0,,,,,,0.2306
2025-08-20,Santo Domingo,C310152,30,30400.0,111000.0,24,14600.0,formal,86.0,1,53.0,0.04,0,1,154.0,1.0,8.0,0.0,ninguna,0.0653
2025-08-20,Baní,C301933,30,126200.0,496000.0,6,868800.0,formal,108.0,1,38.0,0.574,1,1,0.0,0.0,0.0,0.0,ninguna,0.4136
2025-08-20,Santo Domingo,C318554,46,24200.0,58000.0,18,130800.0,formal,51.0,1,,0.45,1,1,0.0,0.0,0.0,0.0,ninguna,0.1336
2025-08-21,San Cristóbal,C100687,60,67500.0,57000.0,36,203700.0,independiente,80.0,1,,0.251,0,1,158.0,1.0,4.0,0.0,prejudicial,0.1282
2025-08-21,Azua,C310215,41,27200.0,86000.0,36,194600.0,independiente,103.0,0,82.0,0.596,1,1,0.0,0.0,1.0,0.0,ninguna,0.0476
2025-08-21,Santo Domingo,C303870,34,39700.0,59000.0,6,243000.0,formal,93.0,1,,0.51,1,1,71.0,1.0,10.0,0.0,prejudicial,0.0835
2025-08-21,Azua,C117031,42,33000.0,93000.0,24,209800.0,formal,141.0,0,69.0,0.53,1,1,3.0,0.0,1.0,0.0,ninguna,0.0403
2025-08-21,San Cristóbal,C305077,27,53400.0,192000.0,12,152100.0,informal,,0,57.0,0.237,0,1,0.0,0.0,0.0,0.0,ninguna,0.2406
2025-08-21,San Cristóbal,C101007,40,35700.0,94000.0,24,100900.0,pensionado,91.0,3,46.0,0.236,1,1,0.0,0.0,1.0,0.0,ninguna,0.1681
2025-08-21,San Cristóbal,C303955,47,34600.0,114000.0,36,133200.0,independiente,83.0,0,,0.321,0,1,0.0,0.0,0.0,0.0,ninguna,0.166
2025-08-21,San Cristóbal,C312878,24,35000.0,116000.0,36,8400.0,informal,,0,,0.02,0,1,34.0,1.0,4.0,0.0,prejudicial,0.1495
2025-08-21,Azua,C304998,29,62800.0,208000.0,36,305700.0,informal,,0,76.0,0.406,1,1,1.0,0.0,2.0,0.0,ninguna,0.163
2025-08-21,San Cristóbal,C304777,26,54800.0,272000.0,18,348600.0,informal,,2,54.0,0.53,1,1,54.0,1.0,15.0,0.0,judicial,0.6201
2025-08-21,Baní,C318251,28,68700.0,307000.0,6,315600.0,independiente,84.0,0,73.0,0.383,0,1,30.0,0.0,1.0,0.0,ninguna,0.0316
2025-08-21,Santo Domingo,C311395,30,46300.0,205000.0,24,228800.0,formal,40.0,2,,0.412,1,1,0.0,0.0,0.0,0.0,ninguna,0.1636
2025-08-21,Santo Domingo,C316322,27,19600.0,103000.0,36,118000.0,formal,239.0,0,69.0,0.502,1,1,0.0,0.0,0.0,0.0,ninguna,0.0619
